subset_mask,subset_digits,cardinality,max_digit_in_subset,dimension
1,{1},1,1,0.000000000000000
2,{2},1,2,0.000000000000000
3,{1,2},2,2,0.531280506277205
4,{3},1,3,0.000000000000000
5,{1,3},2,3,0.454489077661829
6,{2,3},2,3,0.337436780806063
7,{1,2,3},3,3,0.705660908028738
8,{4},1,4,0.000000000000000
9,{1,4},2,4,0.411182724774792
10,{2,4},2,4,0.306312768052784
11,{1,2,4},3,4,0.669221486910286
12,{3,4},2,4,0.263737482897426
13,{1,3,4},3,4,0.604242257756489
14,{2,3,4},3,4,0.480696222317573
15,{1,2,3,4},4,4,0.788945557483154
16,{5},1,5,0.000000000000000
17,{1,5},2,5,0.382631102898852
18,{2,5},2,5,0.285964050689145
19,{1,2,5},3,5,0.646062082871233
20,{3,5},2,5,0.246570505647546
21,{1,3,5},3,5,0.581366821182972
22,{2,3,5},3,5,0.461613684018289
23,{1,2,3,5},4,5,0.770914939938412
24,{4,5},2,5,0.224660480485203
25,{1,4,5},3,5,0.546023546363114
26,{2,4,5},3,5,0.433306422396150
27,{1,2,4,5},4,5,0.740026860682427
28,{3,4,5},3,5,0.388689313381563
29,{1,3,4,5},4,5,0.682111998269430
30,{2,3,4,5},4,5,0.559636450164777
31,{1,2,3,4,5},5,5,0.836829443681209
32,{6},1,6,0.000000000000000
33,{1,6},2,6,0.362020036579795
34,{2,6},2,6,0.271360640966469
35,{1,2,6},3,6,0.629896576338890
36,{3,6},2,6,0.234280182716389
37,{1,3,6},3,6,0.565275219331238
38,{2,3,6},3,6,0.448140106007420
39,{1,2,3,6},4,6,0.758859676661912
40,{4,6},2,6,0.213638357413903
41,{1,4,6},3,6,0.529948626701147
42,{2,4,6},3,6,0.420198994596924
43,{1,2,4,6},4,6,0.727524048629384
44,{3,4,6},3,6,0.376653185869047
45,{1,3,4,6},4,6,0.669391520481867
46,{2,3,4,6},4,6,0.548329753485869
47,{1,2,3,4,6},5,6,0.826908494720741
48,{5,6},2,6,0.200198526657358
49,{1,5,6},3,6,0.507195284603772
50,{2,5,6},3,6,0.402222513697352
51,{1,2,5,6},4,6,0.708205436831438
52,{3,5,6},3,6,0.360402401456406
53,{1,3,5,6},4,6,0.650205514491609
54,{2,3,5,6},4,6,0.531803767072710
55,{1,2,3,5,6},5,6,0.811015836204176
56,{4,5,6},3,6,0.337493394472547
57,{1,4,5,6},4,6,0.619459910001764
58,{2,4,5,6},4,6,0.506137897107818
59,{1,2,4,5,6},5,6,0.783352044463344
60,{3,4,5,6},4,6,0.462729378222733
61,{1,3,4,5,6},5,6,0.729955727338289
62,{2,3,4,5,6},5,6,0.609479130090469
63,{1,2,3,4,5,6},6,6,0.867619173240111
64,{7},1,7,0.000000000000000
65,{1,7},2,7,0.346238243533958
66,{2,7},2,7,0.260223877422179
67,{1,2,7},3,7,0.617903695463376
68,{3,7},2,7,0.224923947191779
69,{1,3,7},3,7,0.553242250567311
70,{2,3,7},3,7,0.438012405714031
71,{1,2,3,7},4,7,0.750263061337143
72,{4,7},2,7,0.205253419367365
73,{1,4,7},3,7,0.517883757006917
74,{2,4,7},3,7,0.410329315837687
75,{1,2,4,7},4,7,0.718541887470370
76,{3,4,7},3,7,0.367579139591901
77,{1,3,4,7},4,7,0.660155379832378
78,{2,3,4,7},4,7,0.540035812154759
79,{1,2,3,4,7},5,7,0.820003947126869
80,{5,7},2,7,0.192441469419072
81,{1,5,7},3,7,0.495097278459407
82,{2,5,7},3,7,0.392510148043097
83,{1,2,5,7},4,7,0.698931937193795
84,{3,5,7},3,7,0.351553417273054
85,{1,3,5,7},4,7,0.640758508349918
86,{2,3,5,7},4,7,0.523451929741104
87,{1,2,3,5,7},5,7,0.803880886350460
88,{4,5,7},3,7,0.329097653518214
89,{1,4,5,7},4,7,0.609866622387690
90,{2,4,5,7},4,7,0.497840546918319
91,{1,2,4,5,7},5,7,0.775922669894214
92,{3,4,5,7},4,7,0.454830043000086
93,{1,3,4,5,7},5,7,0.722285337898849
94,{2,3,4,5,7},5,7,0.602419961914230
95,{1,2,3,4,5,7},6,7,0.861656174579466
96,{6,7},2,7,0.183278288617385
97,{1,6,7},3,7,0.478949597992301
98,{2,6,7},3,7,0.379879487314644
99,{1,2,6,7},4,7,0.685572700613755
100,{3,6,7},3,7,0.340190755693021
101,{1,3,6,7},4,7,0.627424716172619
102,{2,3,6,7},4,7,0.511982516761550
103,{1,2,3,6,7},5,7,0.793276436762715
104,{4,6,7},3,7,0.318403041752170
105,{1,4,6,7},4,7,0.596486814110279
106,{2,4,6,7},4,7,0.486552342050083
107,{1,2,4,6,7},5,7,0.764980577626299
108,{3,4,6,7},4,7,0.444214526901746
109,{1,3,4,6,7},5,7,0.711178636244947
110,{2,3,4,6,7},5,7,0.592445894072733
111,{1,2,3,4,6,7},6,7,0.852653803668301
112,{5,6,7},3,7,0.304350378425167
113,{1,5,6,7},4,7,0.577007048267558
114,{2,5,6,7},4,7,0.470526837631728
115,{1,2,5,6,7},5,7,0.747886502398303
116,{3,5,6,7},4,7,0.429337197564981
117,{1,3,5,6,7},5,7,0.694188832960304
118,{2,3,5,6,7},5,7,0.577587294627906
119,{1,2,3,5,6,7},6,7,0.838128833112607
120,{4,5,6,7},4,7,0.407273649535995
121,{1,4,5,6,7},5,7,0.666367050358544
122,{2,4,5,6,7},5,7,0.553861551149042
123,{1,2,4,5,6,7},6,7,0.812575531769221
124,{3,4,5,6,7},5,7,0.511944925761063
125,{1,3,4,5,6,7},6,7,0.762306042736558
126,{2,3,4,5,6,7},6,7,0.643762381598041
127,{1,2,3,4,5,6,7},7,7,0.888955316671875
128,{8},1,8,0.000000000000000
129,{1,8},2,8,0.333645652226561
130,{2,8},2,8,0.251362035323083
131,{1,2,8},3,8,0.608616964557154
132,{3,8},2,8,0.217488411693057
133,{1,3,8},3,8,0.543850582457278
134,{2,3,8},3,8,0.430059395028281
135,{1,2,3,8},4,8,0.743845886803027
136,{4,8},2,8,0.198593213056240
137,{1,4,8},3,8,0.508432315058140
138,{2,4,8},3,8,0.402565046440381
139,{1,2,4,8},4,8,0.711789746346215
140,{3,4,8},3,8,0.360430149145032
141,{1,3,4,8},4,8,0.653140652331806
142,{2,3,4,8},4,8,0.533666777142801
143,{1,2,3,4,8},5,8,0.814962154019863
144,{5,8},2,8,0.186281061468866
145,{1,5,8},3,8,0.485600274063100
146,{2,5,8},3,8,0.384861373346325
147,{1,2,5,8},4,8,0.691930077649272
148,{3,5,8},3,8,0.344576484095966
149,{1,3,5,8},4,8,0.633556678601503
150,{2,3,5,8},4,8,0.517022032599778
151,{1,2,3,5,8},5,8,0.798649106806945
152,{4,5,8},3,8,0.322473193182346
153,{1,4,5,8},4,8,0.602516208113806
154,{2,4,5,8},4,8,0.491432296660235
155,{1,2,4,5,8},5,8,0.770439597193692
156,{3,4,5,8},4,8,0.448708036834031
157,{1,3,4,5,8},5,8,0.716565855590005
158,{2,3,4,5,8},5,8,0.597091267185683
159,{1,2,3,4,5,8},6,8,0.857360920353744
160,{6,8},2,8,0.177473445807325
161,{1,6,8},3,8,0.469413034191721
162,{2,6,8},3,8,0.372308249162453
163,{1,2,6,8},4,8,0.678373843710150
164,{3,6,8},3,8,0.333332312618306
165,{1,3,6,8},4,8,0.620072157054753
166,{2,3,6,8},4,8,0.505496478125594
167,{1,2,3,6,8},5,8,0.787899421659432
168,{4,6,8},3,8,0.311918648106703
169,{1,4,6,8},4,8,0.589015323394293
170,{2,4,6,8},4,8,0.480113128209352
171,{1,2,4,6,8},5,8,0.759353445471551
172,{3,4,6,8},4,8,0.438097545266211
173,{1,3,4,6,8},5,8,0.705333203445822
174,{2,3,4,6,8},5,8,0.587046844841158
175,{1,2,3,4,6,8},6,8,0.848252010262863
176,{5,6,8},3,8,0.298100996917512
177,{1,5,6,8},4,8,0.569437168555759
178,{2,5,6,8},4,8,0.464100869897209
179,{1,2,5,6,8},5,8,0.742074450117775
180,{3,5,6,8},4,8,0.423276819782657
181,{1,3,5,6,8},5,8,0.688195301357104
182,{2,3,5,6,8},5,8,0.572122952306267
183,{1,2,3,5,6,8},6,8,0.833579220356008
184,{4,5,6,8},4,8,0.401385042170579
185,{1,4,5,6,8},5,8,0.660234434906517
186,{2,4,5,6,8},5,8,0.548376923427105
187,{1,2,4,5,6,8},6,8,0.807826892478569
188,{3,4,5,6,8},5,8,0.506620243941066
189,{1,3,4,5,6,8},6,8,0.757358595024032
190,{2,3,4,5,6,8},6,8,0.639105939610830
191,{1,2,3,4,5,6,8},7,8,0.885117591738263
192,{7,8},2,8,0.170773384198843
193,{1,7,8},3,8,0.457207891884625
194,{2,7,8},3,8,0.362831089611855
195,{1,2,7,8},4,8,0.668516040549043
196,{3,7,8},3,8,0.324838688357958
197,{1,3,7,8},4,8,0.610180716427562
198,{2,3,7,8},4,8,0.496981147396435
199,{1,2,3,7,8},5,8,0.780331080329736
200,{4,7,8},3,8,0.303941708554491
201,{1,4,7,8},4,8,0.579066912237091
202,{2,4,7,8},4,8,0.471727291754312
203,{1,2,4,7,8},5,8,0.751495044440424
204,{3,4,7,8},4,8,0.430216268166337
205,{1,3,4,7,8},5,8,0.697289216410593
206,{2,3,4,7,8},5,8,0.579780168649201
207,{1,2,3,4,7,8},6,8,0.841970383173375
208,{5,7,8},3,8,0.290449361707351
209,{1,5,7,8},4,8,0.559426473082246
210,{2,5,7,8},4,8,0.455778272445245
211,{1,2,5,7,8},5,8,0.733997370987354
212,{3,5,7,8},4,8,0.415506894499060
213,{1,3,5,7,8},5,8,0.679989513797831
214,{2,3,5,7,8},5,8,0.564801927172683
215,{1,2,3,5,7,8},6,8,0.827111495632584
216,{4,5,7,8},4,8,0.393882795527628
217,{1,4,5,7,8},5,8,0.651908426194409
218,{2,4,5,7,8},5,8,0.541078652494271
219,{1,2,4,5,7,8},6,8,0.801122375394178
220,{3,4,5,7,8},5,8,0.499602969409948
221,{1,3,4,5,7,8},6,8,0.750464068155043
222,{2,3,4,5,7,8},6,8,0.632746301748072
223,{1,2,3,4,5,7,8},7,8,0.879596060890657
224,{6,7,8},3,8,0.280861426715553
225,{1,6,7,8},4,8,0.545758544050284
226,{2,6,7,8},4,8,0.444655530864108
227,{1,2,6,7,8},5,8,0.722268364131050
228,{3,6,7,8},4,8,0.405233035504370
229,{1,3,6,7,8},5,8,0.668285928278258
230,{2,3,6,7,8},5,8,0.554603158357726
231,{1,2,3,6,7,8},6,8,0.817450685606425
232,{4,6,7,8},4,8,0.384030051316207
233,{1,4,6,7,8},5,8,0.640154104787405
234,{2,4,6,7,8},5,8,0.530992301498201
235,{1,2,4,6,7,8},6,8,0.791191408129445
236,{3,4,6,7,8},5,8,0.490007053874627
237,{1,3,4,6,7,8},6,8,0.740409798290267
238,{2,3,4,6,7,8},6,8,0.623672944339203
239,{1,2,3,4,6,7,8},7,8,0.871226651114297
240,{5,6,7,8},4,8,0.370570871965633
241,{1,5,6,7,8},5,8,0.622747355883555
242,{2,5,6,7,8},5,8,0.516366302991949
243,{1,2,5,6,7,8},6,8,0.775557113075578
244,{3,5,6,7,8},5,8,0.476245017095832
245,{1,3,5,6,7,8},6,8,0.724880948287028
246,{2,3,5,6,7,8},6,8,0.609978384891345
247,{1,2,3,5,6,7,8},7,8,0.857652783580856
248,{4,5,6,7,8},5,8,0.455175480706461
249,{1,4,5,6,7,8},6,8,0.699079746990277
250,{2,4,5,6,7,8},6,8,0.587693488943830
251,{1,2,4,5,6,7,8},7,8,0.833591305371066
252,{3,4,5,6,7,8},6,8,0.547118760751628
253,{1,3,4,5,6,7,8},7,8,0.785616988938199
254,{2,3,4,5,6,7,8},7,8,0.668778926752548
255,{1,2,3,4,5,6,7,8},8,8,0.904552689531531
256,{9},1,9,0.000000000000000
257,{1,9},2,9,0.323287558168538
258,{2,9},2,9,0.244086216602448
259,{1,2,9},3,9,0.601193436609544
260,{3,9},2,9,0.211389225090677
261,{1,3,9},3,9,0.536284551064391
262,{2,3,9},3,9,0.423609677511697
263,{1,2,3,9},4,9,0.738888493216358
264,{4,9},2,9,0.193132031339160
265,{1,4,9},3,9,0.500790232186493
266,{2,4,9},3,9,0.396257039338224
267,{1,2,4,9},4,9,0.706538977467942
268,{3,4,9},3,9,0.354612359047808
269,{1,3,4,9},4,9,0.647631658836676
270,{2,3,4,9},4,9,0.528607452151907
271,{1,2,3,4,9},5,9,0.811144747442978
272,{5,9},2,9,0.181230302070740
273,{1,5,9},3,9,0.477905502185344
274,{2,5,9},3,9,0.378640486768417
275,{1,2,5,9},4,9,0.686462498445598
276,{3,5,9},3,9,0.338894397203770
277,{1,3,5,9},4,9,0.627880541334543
278,{2,3,5,9},4,9,0.511901917142925
279,{1,2,3,5,9},5,9,0.794672580773390
280,{4,5,9},3,9,0.317073920209073
281,{1,4,5,9},4,9,0.596694742517287
282,{2,4,5,9},4,9,0.486313699008552
283,{1,2,4,5,9},5,9,0.766246788629954
284,{3,4,5,9},4,9,0.443800744277613
285,{1,3,4,5,9},5,9,0.712149334515271
286,{2,3,4,5,9},5,9,0.592924327774688
287,{1,2,3,4,5,9},6,9,0.854148470708105
288,{6,9},2,9,0.172714211845589
289,{1,6,9},3,9,0.461676241940599
290,{2,6,9},3,9,0.366146040539890
291,{1,2,6,9},4,9,0.672736304106865
292,{3,6,9},3,9,0.327743799076775
293,{1,3,6,9},4,9,0.614262955798179
294,{2,3,6,9},4,9,0.500322800596841
295,{1,2,3,6,9},5,9,0.783801804468504
296,{4,6,9},3,9,0.306631207895783
297,{1,4,6,9},4,9,0.583084810272863
298,{2,4,6,9},4,9,0.474961949827225
299,{1,2,4,6,9},5,9,0.755039346554296
300,{3,4,6,9},4,9,0.433188157470956
301,{1,3,4,6,9},5,9,0.700808569859608
302,{2,3,4,6,9},5,9,0.582816935439911
303,{1,2,3,4,6,9},6,9,0.844952414012303
304,{5,6,9},3,9,0.293002642579817
305,{1,5,6,9},4,9,0.563411388173636
306,{2,5,6,9},4,9,0.458950673262216
307,{1,2,5,6,9},5,9,0.737601903985279
308,{3,5,6,9},4,9,0.418405586036865
309,{1,3,5,6,9},5,9,0.683540337556604
310,{2,3,5,6,9},5,9,0.567831149954972
311,{1,2,3,5,6,9},6,9,0.830157032891065
312,{4,5,6,9},4,9,0.396643664033915
313,{1,4,5,6,9},5,9,0.655448039799043
314,{2,4,5,6,9},5,9,0.544054623722237
315,{1,2,4,5,6,9},6,9,0.804235066385055
316,{3,4,5,6,9},5,9,0.502406189896781
317,{1,3,4,5,6,9},6,9,0.753581184252228
318,{2,3,4,5,6,9},6,9,0.635505470251990
319,{1,2,3,4,5,6,9},7,9,0.882270536442363
320,{7,9},2,9,0.166234888109214
321,{1,7,9},3,9,0.449434957369563
322,{2,7,9},3,9,0.356710723931841
323,{1,2,7,9},4,9,0.662740038811485
324,{3,7,9},3,9,0.319318928869442
325,{1,3,7,9},4,9,0.604261456523320
326,{2,3,7,9},4,9,0.491760055645875
327,{1,2,3,7,9},5,9,0.776137869665902
328,{4,7,9},3,9,0.298737044041912
329,{1,4,7,9},4,9,0.573045034903153
330,{2,4,7,9},4,9,0.466545141648621
331,{1,2,4,7,9},5,9,0.747084369664478
332,{3,4,7,9},4,9,0.425299924429032
333,{1,3,4,7,9},5,9,0.692677082807236
334,{2,3,4,7,9},5,9,0.575497155423256
335,{1,2,3,4,7,9},6,9,0.838603506955024
336,{5,7,9},3,9,0.285442649016732
337,{1,5,7,9},4,9,0.553322688733995
338,{2,5,7,9},4,9,0.450608303483198
339,{1,2,5,7,9},5,9,0.729427311664586
340,{3,5,7,9},4,9,0.410638613823281
341,{1,3,5,7,9},5,9,0.675249087923722
342,{2,3,5,7,9},5,9,0.560461414723196
343,{1,2,3,5,7,9},6,9,0.823619680369768
344,{4,5,7,9},4,9,0.389157127848190
345,{1,4,5,7,9},5,9,0.647044097310238
346,{2,4,5,7,9},5,9,0.536716224668919
347,{1,2,4,5,7,9},6,9,0.797459472036063
348,{3,4,5,7,9},5,9,0.495364137540572
349,{1,3,4,5,7,9},6,9,0.746619654173149
350,{2,3,4,5,7,9},6,9,0.629100281433149
351,{1,2,3,4,5,7,9},7,9,0.876697462287864
352,{6,7,9},3,9,0.275992633962565
353,{1,6,7,9},4,9,0.539585776289276
354,{2,6,7,9},4,9,0.439486190250500
355,{1,2,6,7,9},5,9,0.717574686990017
356,{3,6,7,9},4,9,0.400391951907214
357,{1,3,6,7,9},5,9,0.663443886260744
358,{2,3,6,7,9},5,9,0.550212905440278
359,{1,2,3,6,7,9},6,9,0.813864924762588
360,{4,6,7,9},4,9,0.379346391179456
361,{1,4,6,7,9},5,9,0.635201600745694
362,{2,4,6,7,9},5,9,0.526592760452424
363,{1,2,4,6,7,9},6,9,0.787434523025576
364,{3,4,6,7,9},5,9,0.485751486300700
365,{1,3,4,6,7,9},6,9,0.736480532831840
366,{2,3,4,6,7,9},6,9,0.619974360824275
367,{1,2,3,4,6,7,9},7,9,0.868256970120684
368,{5,6,7,9},4,9,0.365978544167163
369,{1,5,6,7,9},5,9,0.617707138831761
370,{2,5,6,7,9},5,9,0.511946655844999
371,{1,2,5,6,7,9},6,9,0.771676063046271
372,{3,5,6,7,9},5,9,0.471995885848450
373,{1,3,5,6,7,9},6,9,0.720847016000326
374,{2,3,5,6,7,9},6,9,0.606224707963895
375,{1,2,3,5,6,7,9},7,9,0.854582762065150
376,{4,5,6,7,9},5,9,0.450993917353227
377,{1,4,5,6,7,9},6,9,0.694934093240422
378,{2,4,5,6,7,9},6,9,0.583903206281588
379,{1,2,4,5,6,7,9},7,9,0.830381461560309
380,{3,4,5,6,7,9},6,9,0.543393589894837
381,{1,3,4,5,6,7,9},7,9,0.782251057191445
382,{2,3,4,5,6,7,9},7,9,0.665559333081301
383,{1,2,3,4,5,6,7,9},8,9,0.901947724342998
384,{8,9},2,9,0.161087846212200
385,{1,8,9},3,9,0.439795588297542
386,{2,8,9},3,9,0.349266436712284
387,{1,2,8,9},4,9,0.655128679708799
388,{3,8,9},3,9,0.312666891841142
389,{1,3,8,9},4,9,0.596582247629980
390,{2,3,8,9},4,9,0.485134209730713
391,{1,2,3,8,9},5,9,0.770474832292494
392,{4,8,9},3,9,0.292500509967866
393,{1,4,8,9},4,9,0.565303212334393
394,{2,4,8,9},4,9,0.460015230773317
395,{1,2,4,8,9},5,9,0.741168666782239
396,{3,4,8,9},4,9,0.419163664598922
397,{1,3,4,8,9},5,9,0.686570887195767
398,{2,3,4,8,9},5,9,0.569940436498982
399,{1,2,3,4,8,9},6,9,0.834000066327144
400,{5,8,9},3,9,0.279467363990663
401,{1,5,8,9},4,9,0.545522662945432
402,{2,5,8,9},4,9,0.444125074284107
403,{1,2,5,8,9},5,9,0.723324148625611
404,{3,5,8,9},4,9,0.404588470155519
405,{1,3,5,8,9},5,9,0.669001141196060
406,{2,3,5,8,9},5,9,0.554852639619237
407,{1,2,3,5,8,9},6,9,0.818861514393404
408,{4,5,8,9},4,9,0.383316657803555
409,{1,4,5,8,9},5,9,0.640679927184762
410,{2,4,5,8,9},5,9,0.531112902013148
411,{1,2,4,5,8,9},6,9,0.792498186058608
412,{3,4,5,8,9},5,9,0.489966569141221
413,{1,3,4,5,8,9},6,9,0.741472207123971
414,{2,3,4,5,8,9},6,9,0.624308299942583
415,{1,2,3,4,5,8,9},7,9,0.872705122655907
416,{6,8,9},3,9,0.270199579158974
417,{1,6,8,9},4,9,0.531731704067955
418,{2,6,8,9},4,9,0.433026644641820
419,{1,2,6,8,9},5,9,0.711324645449958
420,{3,6,8,9},4,9,0.394394783446505
421,{1,3,6,8,9},5,9,0.657081699501412
422,{2,3,6,8,9},5,9,0.544556002540535
423,{1,2,3,6,8,9},6,9,0.808989428957721
424,{4,6,8,9},4,9,0.373575177520258
425,{1,4,6,8,9},5,9,0.628742862459557
426,{2,4,6,8,9},5,9,0.520957876247836
427,{1,2,4,6,8,9},6,9,0.782357706466787
428,{3,4,6,8,9},5,9,0.480347253805233
429,{1,3,4,6,8,9},6,9,0.731232366854812
430,{2,3,4,6,8,9},6,9,0.615124667354083
431,{1,2,3,4,6,8,9},7,9,0.864174328317931
432,{5,6,8,9},4,9,0.360340919289634
433,{1,5,6,8,9},5,9,0.611165720741634
434,{2,5,6,8,9},5,9,0.506308653917749
435,{1,2,5,6,8,9},6,9,0.766451061816374
436,{3,5,6,8,9},5,9,0.466619624332201
437,{1,3,5,6,8,9},6,9,0.715479828703202
438,{2,3,5,6,8,9},6,9,0.601319780811464
439,{1,2,3,5,6,8,9},7,9,0.850375148238028
440,{4,5,6,8,9},5,9,0.445729406937998
441,{1,4,5,6,8,9},6,9,0.689453658304264
442,{2,4,5,6,8,9},6,9,0.578976605519324
443,{1,2,4,5,6,8,9},7,9,0.826006419005867
444,{3,4,5,6,8,9},6,9,0.538589704089730
445,{1,3,4,5,6,8,9},7,9,0.777711830985206
446,{2,3,4,5,6,8,9},7,9,0.661291714832766
447,{1,2,3,4,5,6,8,9},8,9,0.898342478336012
448,{7,8,9},3,9,0.263182761335479
449,{1,7,8,9},4,9,0.521489232893782
450,{2,7,8,9},4,9,0.424758497459169
451,{1,2,7,8,9},5,9,0.702714342884499
452,{3,7,8,9},4,9,0.386788242559069
453,{1,3,7,8,9},5,9,0.648453424013140
454,{2,3,7,8,9},5,9,0.537045689268234
455,{1,2,3,7,8,9},6,9,0.802101998259850
456,{4,7,8,9},4,9,0.366297079302889
457,{1,4,7,8,9},5,9,0.620061219908750
458,{2,4,7,8,9},5,9,0.513528330251053
459,{1,2,4,7,8,9},6,9,0.775238073242401
460,{3,4,7,8,9},5,9,0.473287859700804
461,{1,3,4,7,8,9},6,9,0.723972081049876
462,{2,3,4,7,8,9},6,9,0.608549190129761
463,{1,2,3,4,7,8,9},7,9,0.858331207607060
464,{5,7,8,9},4,9,0.353260017004781
465,{1,5,7,8,9},5,9,0.602423601578617
466,{2,5,7,8,9},5,9,0.498909468087282
467,{1,2,5,7,8,9},6,9,0.759156379420970
468,{3,5,7,8,9},5,9,0.459626125599021
469,{1,3,5,7,8,9},6,9,0.708089053337156
470,{2,3,5,7,8,9},6,9,0.594696365909720
471,{1,2,3,5,7,8,9},7,9,0.844375009904290
472,{4,5,7,8,9},5,9,0.438918720993086
473,{1,4,5,7,8,9},6,9,0.681964055493091
474,{2,4,5,7,8,9},6,9,0.572364334679454
475,{1,2,4,5,7,8,9},7,9,0.819807863741017
476,{3,4,5,7,8,9},6,9,0.532197861608909
477,{1,3,4,5,7,8,9},7,9,0.771359521036600
478,{2,3,4,5,7,8,9},7,9,0.655429743686332
479,{1,2,3,4,5,7,8,9},8,9,0.893142174560710
480,{6,7,8,9},4,9,0.344106981103578
481,{1,6,7,8,9},5,9,0.590320934076984
482,{2,6,7,8,9},5,9,0.488851965479356
483,{1,2,6,7,8,9},6,9,0.748501545839864
484,{3,6,7,8,9},5,9,0.450208025798606
485,{1,3,6,7,8,9},6,9,0.697469569789428
486,{2,3,6,7,8,9},6,9,0.585376188167484
487,{1,2,3,6,7,8,9},7,9,0.835378768067503
488,{4,6,7,8,9},5,9,0.429801083364005
489,{1,4,6,7,8,9},6,9,0.671300805429289
490,{2,4,6,7,8,9},6,9,0.563125441305870
491,{1,2,4,6,7,8,9},7,9,0.810587021555012
492,{3,4,6,7,8,9},6,9,0.523350684647898
493,{1,3,4,6,7,8,9},7,9,0.762047248466513
494,{2,3,4,6,7,8,9},7,9,0.647006024894921
495,{1,2,3,4,6,7,8,9},8,9,0.885235621236264
496,{5,6,7,8,9},5,9,0.417034954481590
497,{1,5,6,7,8,9},6,9,0.655325355019432
498,{2,5,6,7,8,9},6,9,0.549530546736789
499,{1,2,5,6,7,8,9},7,9,0.795987895633993
500,{3,5,6,7,8,9},6,9,0.510457948850020
501,{1,3,5,6,7,8,9},7,9,0.747562868880070
502,{2,3,5,6,7,8,9},7,9,0.634169277576857
503,{1,2,3,5,6,7,8,9},8,9,0.872362292807695
504,{4,5,6,7,8,9},6,9,0.490275991262822
505,{1,4,5,6,7,8,9},7,9,0.723243920502947
506,{2,4,5,6,7,8,9},7,9,0.612988876722321
507,{1,2,4,5,6,7,8,9},8,9,0.849413455501386
508,{3,4,5,6,7,8,9},7,9,0.573558885046442
509,{1,3,4,5,6,7,8,9},8,9,0.803199519815072
510,{2,3,4,5,6,7,8,9},8,9,0.687840990324773
511,{1,2,3,4,5,6,7,8,9},9,9,0.916421112513764
512,{10},1,10,0.000000000000000
513,{1,10},2,10,0.314566354331966
514,{2,10},2,10,0.237967738603606
515,{1,2,10},3,10,0.595111736583651
516,{3,10},2,10,0.206263576029093
517,{1,3,10},3,10,0.530038797710824
518,{2,3,10},3,10,0.418248398741126
519,{1,2,3,10},4,10,0.734954978499319
520,{4,10},2,10,0.188543748067462
521,{1,4,10},3,10,0.494459014795388
522,{2,4,10},3,10,0.391004145673301
523,{1,2,4,10},4,10,0.702346609133740
524,{3,4,10},3,10,0.349759117410039
525,{1,3,4,10},4,10,0.643191461385398
526,{2,3,4,10},4,10,0.524482420841909
527,{1,2,3,4,10},5,10,0.808171122026655
528,{5,10},2,10,0.176987159111903
529,{1,5,10},3,10,0.471517637288279
530,{2,5,10},3,10,0.373454599424410
531,{1,2,5,10},4,10,0.682079910756431
532,{3,5,10},3,10,0.334150763734874
533,{1,3,5,10},4,10,0.623290090943573
534,{2,3,5,10},4,10,0.507717622433035
535,{1,2,3,5,10},5,10,0.791563942800152
536,{4,5,10},3,10,0.312562713450297
537,{1,4,5,10},4,10,0.591964776451665
538,{2,4,5,10},4,10,0.482118193159600
539,{1,2,4,5,10},5,10,0.762950492490661
540,{3,4,5,10},4,10,0.439764127032989
