P_coeffs,Q_coeffs,value,constant,c0,c1,c2
"(1,-1,-1,-4,-4,-4)","(2,-1,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,-1,-4,-4,-4)","(4,-1,-1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,0,1,4,4,4)","(-2,0,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,0,-1,-4,-4,-4)","(2,0,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,0,-1,-4,-4,-4)","(4,0,-1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,-2,4,0,4,0)","(-2,1,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,1,4,4,4)","(-2,1,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,1,-1,-4,-4,-4)","(2,1,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,1,-1,-4,-4,-4)","(4,1,-1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,-2,1,4,4,4)","(-2,2,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-2,-4,-4,-4,0)","(0,2,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,2,-1,-4,-4,-4)","(2,2,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,2,-1,-4,-4,-4)","(4,2,-1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,-3,1,4,4,4)","(-2,3,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,3,-1,-4,-4,-4)","(2,3,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,3,-1,-4,-4,-4)","(4,3,-1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,-4,1,4,4,4)","(-2,4,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-2,-4,-4,-4,0)","(0,4,-1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(1,4,-1,-4,-4,-4)","(2,4,-1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,4,-1,-4,-4,-4)","(4,4,-1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,2,0,2,2,2)","(-4,-4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,4,0,4,4,4)","(-2,-4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(4,-4,2,-4,2,0)","(0,-4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(4,2,2,2,2,0)","(0,-4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-4,0,-4,-4,-4)","(2,-4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-4,0,-4,-4,-4)","(4,-4,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,-2,0,-2,-2,-2)","(4,-4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,3,0,4,4,4)","(-2,-3,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-3,0,-4,-4,-4)","(2,-3,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-3,0,-4,-4,-4)","(4,-3,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,1,0,2,2,2)","(-4,-2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,2,0,4,4,4)","(-2,-2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,1,4,4,4,0)","(0,-2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-2,0,-4,-4,-4)","(2,-2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-2,0,-4,-4,-4)","(4,-2,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,-1,0,-2,-2,-2)","(4,-2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,1,0,4,4,4)","(-2,-1,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-1,0,-4,-4,-4)","(2,-1,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,0,-4,-4,-4)","(4,-1,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,0,0,2,2,2)","(-4,0,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,0,0,4,4,4)","(-2,0,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,0,0,-4,-4,-4)","(2,0,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,0,0,-4,-4,-4)","(4,0,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,0,0,-2,-2,-2)","(4,0,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(-2,-4,-4,-2,0,0)","(4,0,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,0,4,4,4)","(-2,1,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,1,0,-4,-4,-4)","(2,1,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,1,0,-4,-4,-4)","(4,1,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,-1,0,2,2,2)","(-4,2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(4,-3,4,0,4,0)","(-2,2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-2,0,4,4,4)","(-2,2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-1,-4,-4,-4,0)","(0,2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,2,0,-4,-4,-4)","(2,2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,2,0,-4,-4,-4)","(4,2,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,1,0,-2,-2,-2)","(4,2,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-3,0,4,4,4)","(-2,3,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,3,0,-4,-4,-4)","(2,3,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(-3,-1,4,-4,4,-4)","(2,3,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,3,0,-4,-4,-4)","(4,3,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,-2,0,2,2,2)","(-4,4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-4,0,4,4,4)","(-2,4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(2,-4,3,-2,1,-1)","(0,4,0,-4,-4,-4)",1.2383071753136459,e/pi,1,5,6
"(0,-2,-2,-2,-2,0)","(0,4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,-4,-4,-4,0)","(0,4,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(-2,4,-3,2,-1,1)","(0,4,0,-4,-4,-4)",-1.2383071753136459,e/pi,-1,5,-6
"(1,4,0,-4,-4,-4)","(2,4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,4,0,-4,-4,-4)","(4,4,0,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,2,0,-2,-2,-2)","(4,4,0,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,4,-1,4,4,4)","(-2,-4,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-4,1,-4,-4,-4)","(2,-4,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-4,1,-4,-4,-4)","(4,-4,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,3,-1,4,4,4)","(-2,-3,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-3,1,-4,-4,-4)","(2,-3,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-3,1,-4,-4,-4)","(4,-3,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,2,-1,4,4,4)","(-2,-2,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,0,4,4,4,0)","(0,-2,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-2,1,-4,-4,-4)","(2,-2,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-2,1,-4,-4,-4)","(4,-2,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,1,-1,4,4,4)","(-2,-1,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-1,1,-4,-4,-4)","(2,-1,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,1,-4,-4,-4)","(4,-1,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,1,2,-2,0,-2)","(-2,0,1,-4,-4,-4)",-5.6548848630300332,1/(e*pi),-6,1,3
"(0,-1,-2,2,0,2)","(-2,0,1,-4,-4,-4)",5.6548848630300332,1/(e*pi),6,1,-3
"(3,0,-1,4,4,4)","(-2,0,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,0,1,-4,-4,-4)","(2,0,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,0,1,-4,-4,-4)","(4,0,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,-1,-1,4,4,4)","(-2,1,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,1,1,-4,-4,-4)","(2,1,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,1,1,-4,-4,-4)","(4,1,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,-2,-1,4,4,4)","(-2,2,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,0,-4,-4,-4,0)","(0,2,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,2,1,-4,-4,-4)","(2,2,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,2,1,-4,-4,-4)","(4,2,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,-4,4,0,4,0)","(-2,3,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-3,-1,4,4,4)","(-2,3,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,3,1,-4,-4,-4)","(2,3,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,3,1,-4,-4,-4)","(4,3,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(3,-4,-1,4,4,4)","(-2,4,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,0,-4,-4,-4,0)","(0,4,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(1,4,1,-4,-4,-4)","(2,4,1,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,4,1,-4,-4,-4)","(4,4,1,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,2,-1,2,2,2)","(-4,-4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,4,-2,4,4,4)","(-2,-4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(4,1,2,2,2,0)","(0,-4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-4,2,-4,-4,-4)","(2,-4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-4,2,-4,-4,-4)","(4,-4,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,-2,1,-2,-2,-2)","(4,-4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,3,-2,4,4,4)","(-2,-3,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-3,2,-4,-4,-4)","(2,-3,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-3,2,-4,-4,-4)","(4,-3,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,1,-1,2,2,2)","(-4,-2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,2,-2,4,4,4)","(-2,-2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,4,4,4,0)","(0,-2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-2,2,-4,-4,-4)","(2,-2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-2,2,-4,-4,-4)","(4,-2,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,-1,1,-2,-2,-2)","(4,-2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,1,-2,4,4,4)","(-2,-1,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,-1,2,-4,-4,-4)","(2,-1,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,2,-4,-4,-4)","(4,-1,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,0,-1,2,2,2)","(-4,0,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,0,-2,4,4,4)","(-2,0,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,0,2,-4,-4,-4)","(2,0,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,0,2,-4,-4,-4)","(4,0,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,0,1,-2,-2,-2)","(4,0,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-1,-2,4,4,4)","(-2,1,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,1,2,-4,-4,-4)","(2,1,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,1,2,-4,-4,-4)","(4,1,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,-1,-1,2,2,2)","(-4,2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-2,-2,4,4,4)","(-2,2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,1,-4,-4,-4,0)","(0,2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,2,2,-4,-4,-4)","(2,2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(-1,-3,-1,-4,0,0)","(2,2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,2,2,-4,-4,-4)","(4,2,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,1,1,-2,-2,-2)","(4,2,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-3,-2,4,4,4)","(-2,3,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,3,2,-4,-4,-4)","(2,3,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(-1,-1,2,-4,4,-4)","(2,3,2,-4,-4,-4)",2.0000000000000004,sqrt(2),2,1,-999
"(3,3,2,-4,-4,-4)","(4,3,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(4,-2,-1,2,2,2)","(-4,4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,-4,-2,4,4,4)","(-2,4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,1,-4,-4,-4,0)","(0,4,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,-1,-2,-2,-2,0)","(0,4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(1,4,2,-4,-4,-4)","(2,4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
"(3,4,2,-4,-4,-4)","(4,4,2,-4,-4,-4)",4,sqrt(2),4,1,-999
"(0,2,1,-2,-2,-2)","(4,4,2,-4,-4,-4)",2,sqrt(2),2,1,-999
